JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,description,match,clean_desc,exp_years
TA007,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium WebDriver; Appium basics; Black-box testing; Functional testing; JIRA; Postman basics,Collaborate with QA team to write automated scripts; Execute manual and automation tests; Document results,QA; Automation; Fresher; Entry-Level; Manual Testing; Automation Scripts,test automation engineer - fresher java; python basics; selenium webdriver; appium basics; black-box testing; functional testing; jira; postman basics,0.0,test automation engineer fresher java python basics selenium webdriver appium basics black box testing functional testing jira postman basics,0
TA008,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; JavaScript basics; Selenium basics; Manual testing concepts; JIRA; Bugzilla; Postman basics,Work on test case creation; Assist in automation scripting; Execute manual tests; Log bugs,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation,test automation engineer - fresher java; javascript basics; selenium basics; manual testing concepts; jira; bugzilla; postman basics,0.0,test automation engineer fresher java javascript basics selenium basics manual testing concepts jira bugzilla postman basics,0
TA009,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Python; Java basics; Selenium; TestNG basics; Manual testing concepts; JIRA; Postman basics,Execute manual and automation test cases; Document findings; Support QA team in defect tracking,QA; Software QA; Fresher; Entry-Level; Automation; Defect Tracking,test automation engineer - fresher python; java basics; selenium; testng basics; manual testing concepts; jira; postman basics,0.0,test automation engineer fresher python java basics selenium testng basics manual testing concepts jira postman basics,0
TA010,Test Automation Engineer - Fresher,Entry-Level,0–1 year,Java; Python basics; Selenium; Appium basics; Functional testing; Regression testing; JIRA; Postman basics,Support automation test creation; Assist in CI/CD testing workflows; Execute regression testing; Log defects,QA; Automation; Fresher; Entry-Level; CI/CD; Regression Testing,test automation engineer - fresher java; python basics; selenium; appium basics; functional testing; regression testing; jira; postman basics,0.0,test automation engineer fresher java python basics selenium appium basics functional testing regression testing jira postman basics,0
TA011,Test Automation Engineer - Experienced,Mid-Senior Level,4–7 years,Java; Python; C#; Selenium; Appium; Cucumber; Jenkins; GitLab CI/CD; Docker; JMeter; Postman; RestAssured; JIRA; TestRail,Develop automation frameworks; Integrate test scripts into CI/CD pipelines; Perform performance testing; Mentor juniors,QA; Automation; Experienced; CI/CD; Performance Testing; Mentoring,test automation engineer - experienced java; python; c#; selenium; appium; cucumber; jenkins; gitlab ci/cd; docker; jmeter; postman; restassured; jira; testrail,0.0,test automation engineer experienced java python c selenium appium cucumber jenkins gitlab ci cd docker jmeter postman restassured jira testrail,4
TA012,Test Automation Engineer - Experienced,Senior-Level,6–10 years,Java; Python; C#; Selenium; TestNG; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab CI/CD; Postman; RestAssured; JIRA; ALM,Design automation frameworks; Perform advanced testing; Optimize CI/CD integration; Lead QA automation efforts,QA; Automation; Experienced; Framework Design; CI/CD; Performance Testing,test automation engineer - experienced java; python; c#; selenium; testng; appium; cucumber; jmeter; loadrunner; jenkins; gitlab ci/cd; postman; restassured; jira; alm,0.0,test automation engineer experienced java python c selenium testng appium cucumber jmeter loadrunner jenkins gitlab ci cd postman restassured jira alm,6
TA013,Test Automation Engineer - Experienced,Senior-Level,7+ years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; Docker; GitLab CI/CD; JMeter; Postman; RestAssured; JIRA; TestRail,Lead automation testing; Design frameworks; Ensure CI/CD pipeline integration; Drive performance and API testing initiatives,QA; Automation; Experienced; Leadership; CI/CD; API Testing,test automation engineer - experienced java; python; c#; selenium; appium; testng; cucumber; jenkins; docker; gitlab ci/cd; jmeter; postman; restassured; jira; testrail,0.0,test automation engineer experienced java python c selenium appium testng cucumber jenkins docker gitlab ci cd jmeter postman restassured jira testrail,7
TA014,Test Automation Engineer - Experienced,Senior-Level,5–9 years,Java; Python; C#; Selenium; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab; Docker; Postman; RestAssured; JIRA; ALM,Develop advanced automation test suites; Lead QA teams; Perform security and performance testing; Integrate automation into pipelines,QA; Automation; Experienced; Performance Testing; Security Testing; Leadership,test automation engineer - experienced java; python; c#; selenium; appium; cucumber; jmeter; loadrunner; jenkins; gitlab; docker; postman; restassured; jira; alm,0.0,test automation engineer experienced java python c selenium appium cucumber jmeter loadrunner jenkins gitlab docker postman restassured jira alm,5
TA015,Test Automation Engineer - Experienced,Senior-Level,6–10 years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; GitLab; Docker; JMeter; Postman; RestAssured; JIRA; TestRail,Lead automation framework design; Optimize regression suites; Conduct performance/security testing; Mentor juniors,QA; Automation; Experienced; Framework Design; Performance Testing; Mentoring,test automation engineer - experienced java; python; c#; selenium; appium; testng; cucumber; jenkins; gitlab; docker; jmeter; postman; restassured; jira; testrail,0.0,test automation engineer experienced java python c selenium appium testng cucumber jenkins gitlab docker jmeter postman restassured jira testrail,6
TA016,Test Automation Engineer - Experienced,Senior-Level,5–8 years,Java; Python; C#; Selenium; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab; Docker; Postman; RestAssured; JIRA; TestRail,Manage QA automation; Design frameworks; Oversee performance testing; Integrate with CI/CD and train QA teams,QA; Automation; Experienced; Leadership; CI/CD; Training,test automation engineer - experienced java; python; c#; selenium; appium; cucumber; jmeter; loadrunner; jenkins; gitlab; docker; postman; restassured; jira; testrail,0.0,test automation engineer experienced java python c selenium appium cucumber jmeter loadrunner jenkins gitlab docker postman restassured jira testrail,5
TA017,Test Automation Engineer - Experienced,Senior-Level,7–10 years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; GitLab; Docker; JMeter; Postman; RestAssured; JIRA; ALM,Drive automation strategy; Implement advanced frameworks; Conduct performance and API testing; Lead cross-functional QA initiatives,QA; Automation; Experienced; Leadership; API Testing; Performance Testing,test automation engineer - experienced java; python; c#; selenium; appium; testng; cucumber; jenkins; gitlab; docker; jmeter; postman; restassured; jira; alm,0.0,test automation engineer experienced java python c selenium appium testng cucumber jenkins gitlab docker jmeter postman restassured jira alm,7
UIF001,UI Designer,Fresher,0,Figma; Adobe XD; Sketch; Photoshop; Illustrator; Wireframing; Prototyping; Responsive Design; HTML; CSS; Typography; Color Theory,Assist in creating wireframes and prototypes for digital products.; Design responsive layouts under senior guidance.; Support visual design tasks including typography and color usage.; Participate in team discussions and brainstorming sessions.; Ensure basic usability in academic or project designs.,Wireframing; Prototyping; Responsive Design; Figma; Adobe XD; Sketch; User Research; Typography; UI Basics,ui designer figma; adobe xd; sketch; photoshop; illustrator; wireframing; prototyping; responsive design; html; css; typography; color theory,0.0,ui designer figma adobe xd sketch photoshop illustrator wireframing prototyping responsive design html css typography color theory,0
UIF002,UI Designer,Fresher,0,Figma; Adobe XD; Sketch; Photoshop; Illustrator; Branding Basics; Usability Basics,Support brand consistency in UI mockups.; Apply visual design principles in projects.; Assist in creating assets using Adobe Creative Suite.; Work collaboratively with peers for academic design projects.; Contribute to responsive web and mobile design exercises.,Responsive Design; Prototyping; Branding; Figma; Adobe XD; UI/UX Design; Visual Design,ui designer figma; adobe xd; sketch; photoshop; illustrator; branding basics; usability basics,0.0,ui designer figma adobe xd sketch photoshop illustrator branding basics usability basics,0
